transaction_id,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,total_price,transaction_timestamp,channel,reference_id
T256,P1455,W104,S218,INVALID,47,29159.13,1370479.11,2026-02-03 11:35:46.093242,online,REF8904
T257,P1071,W101,S200,OUT,60,16842.82,1010569.2,2025-05-21 08:09:02.604636,offline,REF3555
T258,P1157,W103,,IN,96,17291.91,1660023.3599999999,2025-10-16 10:10:57.725681,online,REF3590
T259,P1145,W106,S216,INVALID,1,19923.01,19923.01,2026-01-14 11:07:04.342921,online,REF8460
T260,P1066,W109,S209,RETURN,63,30962.12,1950613.5599999998,2025-12-15 01:39:24.122960,online,REF8439
T261,P1116,W104,S205,RETURN,90,20030.5,1802745.0,2025-11-29 08:10:52.100542,internal,REF1554
T262,P1440,W104,S209,TRANSFER,32,37277.46,1192878.72,2025-07-23 23:48:10.702381,offline,REF9863
T263,P1005,W105,S211,INVALID,38,30181.04,1146879.52,2026-02-13 04:01:25.235708,online,REF1182
T264,P1167,W105,S212,INVALID,50,25291.3,1264565.0,2026-03-22 15:05:00.615267,offline,REF4114
T265,P1210,W105,S216,OUT,6,31292.9,187757.40000000002,2026-03-25 03:45:54.944010,internal,REF1944
T266,P1383,W102,S202,TRANSFER,37,32933.34,1218533.5799999998,2025-07-09 22:18:44.115356,internal,REF4379
T267,P1129,W100,S218,TRANSFER,74,8741.42,646865.08,2025-10-22 04:09:50.800139,offline,REF8011
T268,P1185,W108,S211,OUT,11,31040.88,341449.68,2025-12-16 02:20:21.457237,internal,REF3989
T269,P1485,W100,S201,IN,38,14118.21,536491.98,2025-09-29 05:10:02.518584,online,REF9538
T270,P1022,W102,S208,IN,63,19538.36,1230916.68,2025-08-06 01:26:35.254348,offline,REF5645
T271,P1352,W107,,OUT,44,49107.06,2160710.6399999997,2025-06-07 06:41:47.715281,offline,REF9633
T272,P1232,W101,S208,RETURN,43,35204.1,1513776.3,2026-03-19 17:20:14.568595,online,REF5604
T273,P1456,W108,S203,RETURN,29,3833.04,111158.16,2025-09-10 13:43:13.554832,internal,REF9301
T274,P1354,W104,S217,IN,13,21633.48,281235.24,2025-10-11 08:00:06.783419,internal,REF7438
T275,P1014,W101,,RETURN,96,25443.18,2442545.2800000003,2025-09-25 21:56:52.781075,offline,REF1858
T276,P1179,W102,S204,INVALID,88,27718.87,2439260.56,2025-06-19 06:41:53.277135,online,REF6948
T277,P1238,W103,,TRANSFER,44,33474.9,1472895.6,2025-06-29 08:10:35.818595,internal,REF2077
T278,P1023,W102,S219,TRANSFER,31,38092.58,1180869.98,2026-03-18 04:28:55.812855,offline,REF3222
T279,P1025,W104,S207,OUT,100,7689.12,768912.0,2026-03-26 11:09:53.729310,online,REF6165
T280,P1098,W106,S205,RETURN,64,30000.47,1920030.08,2025-07-30 20:35:16.426284,online,REF4596
T281,P1313,W107,S202,RETURN,90,37952.79,3415751.1,2026-02-11 19:21:37.829796,offline,REF4773
T282,P1347,W104,,INVALID,38,39666.45,1507325.0999999999,2025-11-11 15:50:26.537170,online,REF7690
T283,P1148,W108,S207,OUT,73,22666.71,1654669.8299999998,2025-08-10 09:51:20.342086,internal,REF5918
T284,P1455,W108,,TRANSFER,34,8921.18,303320.12,2026-01-30 04:48:11.996431,online,REF3825
T285,P1414,W107,S202,TRANSFER,45,6432.3,289453.5,2026-02-19 16:35:52.344048,internal,REF9944
T286,P1408,W105,,INVALID,50,48528.09,2426404.5,2026-03-18 04:20:50.410226,offline,REF2478
T287,P1048,W106,S216,IN,65,21286.18,1383601.7,2026-04-14 03:16:31.819813,internal,REF1536
T288,P1175,W107,,IN,28,22174.0,620872.0,2025-07-24 22:37:19.039141,offline,REF9298
T289,P1463,W109,S207,OUT,84,4887.37,410539.08,2025-08-28 05:50:50.230308,online,REF2154
T290,P1389,W108,S205,INVALID,56,5309.69,297342.63999999996,2025-05-13 10:18:26.681274,internal,REF6005
T291,P1057,W105,S204,IN,28,29054.95,813538.6,2025-10-07 02:23:21.188785,offline,REF8102
T292,P1067,W101,S217,INVALID,70,48787.87,3415150.9000000004,2025-08-06 18:27:33.620324,internal,REF9537
T293,P1109,W104,,RETURN,74,20210.89,1495605.8599999999,2025-12-19 05:45:57.833132,online,REF6885
T294,P1142,W107,S201,IN,95,36422.1,3460099.5,2026-02-24 01:36:03.905274,online,REF8449
T295,P1262,W105,S208,TRANSFER,64,37504.67,2400298.88,2025-04-21 20:37:25.570451,online,REF8248
T296,P1003,W105,,TRANSFER,90,32258.17,2903235.3,2026-03-04 20:55:17.007779,online,REF6518
T297,P1249,W106,,OUT,72,11294.83,813227.76,2025-06-09 15:09:50.804510,internal,REF2850
T298,P1335,W105,S203,TRANSFER,59,40897.92,2412977.28,2025-08-08 14:01:07.764613,online,REF3876
T299,P1294,W109,S205,IN,18,43226.4,778075.2000000001,2026-04-04 02:53:50.793591,internal,REF7806
T300,P1496,W103,S209,IN,39,4106.24,160143.36,2025-06-16 23:00:28.205508,offline,REF9311
T301,P1463,W105,S208,TRANSFER,26,17832.62,463648.12,2026-03-31 15:00:35.744234,online,REF4538
T302,P1003,W104,S214,RETURN,6,47812.58,286875.48,2025-09-05 14:37:14.615701,online,REF4932
T303,P1472,W104,,RETURN,97,44250.95,4292342.149999999,2026-03-25 15:02:59.551210,internal,REF1406
T304,P1065,W105,,OUT,20,29396.34,587926.8,2025-06-27 03:37:21.269869,internal,REF6435
T305,P1490,W103,,RETURN,93,9698.96,902003.2799999999,2025-06-18 05:56:23.089607,offline,REF7694
T306,P1496,W108,S219,IN,36,16848.22,606535.92,2025-12-24 00:01:37.009239,internal,REF6807
T307,P1216,W109,,IN,14,18714.93,262009.02000000002,2025-09-14 16:17:00.862574,online,REF5790
T308,P1435,W108,S208,OUT,46,17089.64,786123.44,2025-07-15 03:27:13.657743,internal,REF3462
T309,P1069,W103,,OUT,10,37761.08,377610.80000000005,2025-11-11 14:38:51.044995,online,REF4531
T310,P1443,W100,S215,TRANSFER,34,33228.2,1129758.7999999998,2025-06-02 19:32:37.367824,internal,REF8936
T311,P1450,W105,,RETURN,91,11418.28,1039063.4800000001,2026-03-16 08:52:18.214371,offline,REF2551
T312,P1381,W101,,RETURN,98,378.03,37046.939999999995,2025-07-18 23:33:20.625973,internal,REF5368
T313,P1036,W101,S210,TRANSFER,58,26523.06,1538337.48,2025-07-26 05:01:18.642253,online,REF9722
T314,P1145,W103,,RETURN,6,5353.78,32122.68,2025-05-20 10:33:00.182909,offline,REF5165
T315,P1113,W109,S212,RETURN,14,36431.09,510035.25999999995,2025-11-03 02:57:16.901728,offline,REF1494
T316,P1180,W104,,INVALID,48,29789.09,1429876.32,2025-07-03 02:52:29.095755,offline,REF6671
T317,P1438,W107,,IN,66,14288.55,943044.2999999999,2025-07-18 16:46:01.498673,offline,REF9549
T318,P1164,W100,,INVALID,21,24781.38,520408.98000000004,2025-10-14 02:28:33.485912,offline,REF1634
T319,P1047,W102,S211,IN,54,2063.04,111404.16,2025-07-11 06:22:27.599854,internal,REF3404
T320,P1238,W109,S214,OUT,18,49854.47,897380.46,2025-09-07 09:02:05.934630,internal,REF6843
T321,P1208,W102,S203,OUT,31,16070.57,498187.67,2025-12-05 21:16:24.912848,offline,REF2912
T322,P1162,W107,S216,IN,66,46919.18,3096665.88,2025-12-02 21:14:22.748908,internal,REF8102
T323,P1408,W108,,INVALID,44,8560.05,376642.19999999995,2025-11-26 16:09:30.264299,offline,REF4526
T324,P1242,W104,,TRANSFER,98,36374.54,3564704.92,2026-01-09 21:41:31.839851,internal,REF3464
T325,P1433,W104,S202,TRANSFER,53,27468.93,1455853.29,2025-08-05 12:49:01.893860,internal,REF8836
T326,P1002,W107,S209,IN,19,1873.07,35588.33,2025-06-30 12:09:54.460549,offline,REF1900
T327,P1085,W105,S210,RETURN,51,17017.09,867871.59,2026-01-07 16:32:21.684900,internal,REF4581
T328,P1385,W107,S215,INVALID,83,8788.2,729420.6000000001,2026-04-16 03:57:17.773918,online,REF7420
T329,P1403,W106,S217,TRANSFER,10,22962.79,229627.90000000002,2025-11-24 03:57:47.799512,offline,REF7324
T330,P1148,W101,S217,IN,70,21424.62,1499723.4,2025-04-30 13:15:29.009289,internal,REF5669
T331,P1388,W109,S212,RETURN,90,2071.93,186473.69999999998,2025-11-13 23:55:27.598988,online,REF2821
T332,P1415,W100,,RETURN,28,25868.36,724314.0800000001,2026-01-28 07:45:13.370007,offline,REF9313
T333,P1359,W108,S204,OUT,7,2323.29,16263.029999999999,2026-04-01 21:11:08.691433,internal,REF3451
T334,P1298,W100,S217,IN,2,13097.48,26194.96,2025-11-05 08:06:25.153893,internal,REF8003
T335,P1189,W108,,TRANSFER,47,43730.81,2055348.0699999998,2026-03-12 17:19:01.170450,offline,REF9041
T336,P1180,W109,S216,OUT,3,41350.66,124051.98000000001,2026-03-06 14:08:51.318211,internal,REF7952
T337,P1082,W109,,INVALID,13,34846.59,453005.6699999999,2025-11-02 22:39:51.131207,offline,REF9741
T338,P1211,W107,S210,OUT,96,2290.4,219878.40000000002,2026-01-02 16:48:54.760862,online,REF3294
T339,P1276,W101,S216,RETURN,62,15950.88,988954.5599999999,2026-03-20 20:54:08.522876,offline,REF4111
T340,P1145,W107,,TRANSFER,48,14425.94,692445.12,2025-07-28 10:26:34.286922,online,REF4211
T341,P1102,W107,S209,OUT,72,24182.71,1741155.1199999999,2025-05-26 22:15:51.103276,offline,REF2089
T342,P1160,W102,S210,IN,18,20485.17,368733.05999999994,2025-09-21 09:52:20.056406,offline,REF5456
T343,P1278,W109,,IN,24,19307.02,463368.48,2026-02-15 17:58:49.813319,online,REF6825
T344,P1149,W103,,OUT,82,15116.58,1239559.56,2025-08-17 03:32:57.599278,internal,REF5865
T345,P1157,W103,,INVALID,77,6383.95,491564.14999999997,2025-10-06 19:57:02.436807,online,REF8580
T346,P1487,W109,S203,INVALID,45,5053.47,227406.15000000002,2026-02-12 07:21:01.223082,online,REF4999
T347,P1166,W101,S205,IN,100,30335.25,3033525.0,2025-06-05 09:10:58.698864,online,REF1574
T348,P1172,W107,S211,RETURN,53,22243.28,1178893.8399999999,2025-10-09 21:32:37.314057,internal,REF3112
T349,P1392,W106,S212,RETURN,91,35232.28,3206137.48,2026-01-21 07:03:39.022452,offline,REF1913
T350,P1164,W105,S214,INVALID,56,15919.68,891502.0800000001,2026-01-27 04:04:58.814786,online,REF5687
T351,P1479,W108,,IN,33,16731.67,552145.11,2025-10-14 13:00:13.466711,internal,REF6812
T352,P1465,W106,S215,INVALID,51,22711.2,1158271.2,2026-02-25 11:10:07.075255,offline,REF6264
T353,P1214,W103,S211,TRANSFER,20,7803.88,156077.6,2025-07-02 20:10:06.747445,offline,REF7269
T354,P1017,W107,,RETURN,77,13813.84,1063665.68,2025-08-22 05:03:51.386509,offline,REF1783
T355,P1274,W107,S202,IN,63,26428.52,1664996.76,2025-08-08 04:51:30.495320,online,REF7024
T356,P1209,W106,S216,RETURN,73,27653.58,2018711.34,2026-03-25 16:52:19.145972,internal,REF9074
T357,P1273,W107,S213,OUT,22,14701.07,323423.54,2025-08-26 15:23:55.792308,online,REF1584
T358,P1327,W109,,INVALID,5,13492.19,67460.95,2025-09-18 06:57:53.801366,online,REF4812
T359,P1140,W106,S212,INVALID,1,17068.52,17068.52,2026-03-16 07:34:02.630073,offline,REF1702
T360,P1213,W100,,IN,14,28858.24,404015.36000000004,2025-12-25 06:58:04.466018,offline,REF1123
T361,P1375,W104,,INVALID,13,28143.29,365862.77,2025-11-20 21:13:29.895460,offline,REF5099
T362,P1262,W109,,IN,63,12105.86,762669.18,2025-12-06 03:18:31.949078,online,REF8017
T363,P1284,W108,S200,RETURN,95,43006.1,4085579.5,2025-10-15 14:10:36.027398,online,REF2500
T364,P1439,W100,,IN,27,28758.59,776481.93,2025-10-16 20:00:41.225728,online,REF8341
T365,P1246,W105,S211,INVALID,90,21953.44,1975809.5999999999,2025-08-22 17:54:25.196906,online,REF7946
T366,P1173,W100,S214,RETURN,74,8146.45,602837.2999999999,2025-09-22 04:00:48.051243,online,REF7128
T367,P1099,W103,S211,OUT,34,17595.57,598249.38,2025-09-09 09:46:26.721620,online,REF3193
T368,P1351,W100,,TRANSFER,51,36992.39,1886611.89,2026-01-14 22:58:24.940900,offline,REF3747
T369,P1462,W102,S216,IN,90,13724.68,1235221.2,2025-05-12 15:16:04.688869,online,REF8888
T370,P1250,W106,,OUT,13,48723.87,633410.31,2026-02-12 11:42:36.040249,online,REF4861
T371,P1329,W102,S203,RETURN,56,46177.06,2585915.36,2025-05-11 03:12:50.279640,online,REF6201
T372,P1454,W102,S216,TRANSFER,4,10999.07,43996.28,2025-07-27 23:03:20.315461,online,REF8908
T373,P1425,W105,S213,TRANSFER,39,10213.92,398342.88,2026-02-23 17:02:29.140814,offline,REF2114
T374,P1341,W109,,INVALID,89,9450.55,841098.95,2026-02-01 09:57:05.916036,online,REF2619
T375,P1408,W106,S212,TRANSFER,22,25505.34,561117.48,2025-06-11 11:46:08.074796,internal,REF9087
T376,P1427,W102,,OUT,46,37500.7,1725032.2,2025-07-10 09:24:54.696990,internal,REF3462
T377,P1244,W108,S212,INVALID,43,12441.05,534965.15,2025-05-04 15:27:01.784302,offline,REF1164
T378,P1340,W106,S200,OUT,35,3715.02,130025.7,2025-12-06 13:53:51.389827,online,REF8865
T379,P1475,W100,S210,IN,69,20815.89,1436296.41,2025-06-12 10:38:22.538135,internal,REF6520
T380,P1176,W107,,RETURN,35,17555.47,614441.4500000001,2026-02-28 07:54:03.265231,offline,REF2538
T381,P1246,W104,S202,INVALID,13,34377.86,446912.18,2026-01-14 14:49:53.905559,online,REF2618
T382,P1391,W108,,TRANSFER,95,1297.5,123262.5,2025-11-09 07:03:49.589488,internal,REF8012
T383,P1128,W107,S205,TRANSFER,81,28802.21,2332979.01,2025-12-06 13:21:40.208483,internal,REF3139
T384,P1031,W105,S208,RETURN,73,21574.57,1574943.6099999999,2025-06-03 11:48:10.237039,internal,REF3341
T385,P1243,W105,S216,TRANSFER,58,46380.79,2690085.82,2026-02-13 20:10:05.576205,online,REF6590
T386,P1287,W108,S204,TRANSFER,67,32325.74,2165824.58,2025-05-01 09:33:53.010274,internal,REF3260
T387,P1097,W103,,TRANSFER,58,11414.1,662017.8,2025-06-06 19:45:08.830528,internal,REF4579
T388,P1350,W100,S207,TRANSFER,76,21224.5,1613062.0,2026-01-29 23:36:38.115953,online,REF1028
T389,P1003,W102,S205,INVALID,75,1017.12,76284.0,2025-12-27 00:32:19.657738,online,REF9073
T390,P1290,W105,S210,IN,86,29409.58,2529223.8800000004,2026-02-18 00:49:33.137223,offline,REF4838
T391,P1346,W103,S209,INVALID,92,24515.23,2255401.16,2026-01-27 01:47:19.327740,internal,REF1443
T392,P1178,W109,S203,TRANSFER,18,34625.91,623266.3800000001,2025-11-25 10:38:25.079081,online,REF9154
T393,P1018,W108,,INVALID,39,21155.26,825055.1399999999,2025-10-20 15:17:07.874409,internal,REF5501
T394,P1421,W105,S214,INVALID,88,42955.39,3780074.32,2025-10-08 19:07:10.899017,online,REF9014
T395,P1301,W104,,INVALID,4,34287.95,137151.8,2026-01-22 23:27:10.830095,offline,REF3780
T396,P1483,W106,S203,IN,76,41979.99,3190479.2399999998,2025-10-05 08:56:02.512740,internal,REF2190
T397,P1013,W106,S217,OUT,52,26176.84,1361195.68,2025-11-02 10:30:34.034419,online,REF9966
T398,P1188,W106,,RETURN,63,48301.6,3043000.8,2026-02-28 09:15:41.666746,internal,REF4817
T399,P1459,W100,S208,RETURN,3,31169.61,93508.83,2025-08-03 12:45:42.170336,offline,REF6348
T400,P1217,W105,S200,IN,68,40205.88,2733999.84,2025-08-30 08:13:54.648307,internal,REF1244
T401,P1325,W109,,INVALID,8,13697.25,109578.0,2025-09-27 23:44:35.940132,internal,REF3704
T402,P1078,W100,S203,INVALID,30,27267.62,818028.6,2025-10-06 21:09:53.159180,offline,REF3275
T403,P1064,W108,S201,RETURN,87,30041.4,2613601.8000000003,2025-06-04 16:25:04.792175,internal,REF4147
T404,P1265,W102,,IN,73,26356.45,1924020.85,2025-10-21 21:45:18.944358,offline,REF2896
T405,P1088,W102,S211,TRANSFER,34,17833.59,606342.06,2025-09-10 06:52:12.992692,offline,REF9362
T406,P1272,W104,S219,INVALID,24,29172.33,700135.92,2026-02-26 00:27:03.474626,internal,REF5375
T407,P1093,W105,,OUT,59,25733.0,1518247.0,2025-08-16 01:35:25.191492,internal,REF4035
T408,P1405,W104,S218,RETURN,46,33546.06,1543118.7599999998,2025-08-19 04:47:13.122358,online,REF2272
T409,P1422,W106,S205,IN,10,14600.28,146002.80000000002,2025-06-17 11:03:53.851342,internal,REF8201
T410,P1147,W102,S217,OUT,26,24878.52,646841.52,2025-08-12 15:53:37.196547,internal,REF6637
T411,P1197,W108,S206,TRANSFER,27,15778.8,426027.6,2025-12-07 00:23:16.875469,offline,REF4942
T412,P1498,W108,S219,OUT,41,43789.92,1795386.72,2026-04-14 08:37:46.836948,offline,REF9792
T413,P1395,W103,S201,TRANSFER,3,21058.42,63175.259999999995,2025-07-30 05:20:29.667934,online,REF1363
T414,P1090,W103,S217,OUT,32,37916.44,1213326.08,2025-12-27 03:14:53.957839,online,REF3456
T415,P1233,W107,,OUT,33,1714.35,56573.549999999996,2025-12-18 12:29:47.407802,offline,REF4790
T416,P1488,W102,,INVALID,88,41193.86,3625059.68,2026-04-16 15:48:34.191323,online,REF4876
T417,P1081,W101,S218,IN,43,47548.29,2044576.47,2025-05-03 15:18:06.155809,online,REF8957
T418,P1030,W107,S216,OUT,80,1680.52,134441.6,2025-05-19 13:17:30.257589,internal,REF9004
T419,P1045,W101,,INVALID,68,11872.77,807348.36,2026-02-03 05:52:33.538810,online,REF7718
T420,P1381,W103,S218,IN,22,3164.56,69620.31999999999,2025-11-24 08:48:13.919171,online,REF5125
T421,P1466,W101,S207,IN,43,41550.35,1786665.05,2025-07-07 20:45:51.273830,internal,REF1427
T422,P1054,W106,S214,RETURN,56,38921.59,2179609.04,2025-04-28 01:56:33.769222,offline,REF6284
T423,P1342,W100,S210,RETURN,92,46995.7,4323604.399999999,2025-07-13 05:52:02.776434,internal,REF9956
T424,P1364,W107,,IN,38,10185.2,387037.60000000003,2026-01-11 05:52:01.806610,online,REF2010
T425,P1422,W101,,INVALID,53,25006.84,1325362.52,2026-02-08 22:52:32.563521,internal,REF2676
T426,P1441,W106,S201,RETURN,21,18087.06,379828.26,2025-07-16 04:29:37.231241,online,REF9373
T427,P1138,W109,S204,RETURN,22,30813.56,677898.3200000001,2025-06-30 10:20:34.138978,online,REF5034
T428,P1072,W106,S205,OUT,22,2160.91,47540.02,2025-05-10 09:34:10.913761,offline,REF9725
T429,P1006,W108,S209,TRANSFER,16,21890.19,350243.04,2025-10-01 18:59:28.654397,online,REF5087
T430,P1357,W103,S218,TRANSFER,99,30306.61,3000354.39,2025-08-02 18:26:46.224809,internal,REF4876
T431,P1033,W104,,RETURN,79,13765.13,1087445.27,2025-07-04 22:39:09.291819,internal,REF5349
T432,P1085,W100,S211,RETURN,85,4028.39,342413.14999999997,2025-07-02 12:48:03.170216,internal,REF7408
T433,P1144,W106,S201,TRANSFER,69,11186.57,771873.33,2025-07-27 18:27:43.297882,online,REF9673
T434,P1113,W105,S211,OUT,14,19447.16,272260.24,2026-03-31 22:20:51.209298,offline,REF4962
T435,P1122,W105,,OUT,86,1305.03,112232.58,2026-03-17 08:16:47.122691,online,REF2542
T436,P1197,W109,S203,OUT,18,23544.91,423808.38,2025-11-14 06:30:07.402218,online,REF2824
T437,P1194,W100,,RETURN,38,40627.1,1543829.8,2025-11-13 04:00:44.184467,internal,REF7443
T438,P1339,W106,,IN,52,24111.81,1253814.12,2026-01-22 01:50:47.982347,internal,REF1093
T439,P1349,W109,,IN,10,28847.72,288477.2,2025-04-19 07:57:14.392603,offline,REF6910
T440,P1214,W101,S215,RETURN,87,28628.5,2490679.5,2026-03-20 21:01:44.875680,offline,REF7119
T441,P1122,W100,S218,RETURN,67,30842.63,2066456.21,2026-03-21 09:47:17.617529,online,REF4521
T442,P1245,W104,S219,INVALID,27,37277.36,1006488.72,2025-10-08 06:25:57.323344,online,REF5036
T443,P1288,W107,S218,INVALID,15,30304.82,454572.3,2025-08-08 00:47:36.916891,offline,REF1278
T444,P1066,W103,,INVALID,98,27428.82,2688024.36,2025-08-24 09:53:07.471544,online,REF7647
T445,P1466,W105,S215,OUT,13,34586.11,449619.43,2025-10-06 08:13:00.226483,internal,REF6911
T446,P1397,W102,,OUT,68,19606.16,1333218.88,2025-05-17 03:04:07.770483,internal,REF6844
T447,P1349,W105,S208,INVALID,29,32963.13,955930.7699999999,2026-03-22 00:05:25.942636,online,REF6622
T448,P1227,W108,,RETURN,80,1787.84,143027.19999999998,2025-11-05 08:48:46.312644,internal,REF6740
T449,P1060,W104,S209,IN,58,28370.99,1645517.4200000002,2026-01-17 16:38:10.167348,internal,REF1076
T450,P1076,W105,,TRANSFER,38,33067.85,1256578.3,2026-04-04 04:43:56.852823,offline,REF2366
T451,P1334,W103,S217,IN,16,30460.75,487372.0,2026-01-31 12:04:27.265152,internal,REF1659
T452,P1304,W104,S202,OUT,15,43533.44,653001.6000000001,2026-03-28 01:42:47.210859,offline,REF5975
T453,P1107,W104,S208,OUT,15,38015.33,570229.9500000001,2026-02-11 05:36:47.480328,online,REF4942
T454,P1473,W101,,OUT,42,41197.36,1730289.12,2025-12-30 11:15:29.246695,offline,REF1612
T455,P1258,W108,S209,INVALID,18,25905.35,466296.3,2026-04-14 21:54:28.643773,internal,REF6733
T456,P1142,W104,S215,IN,6,287.37,1724.22,2026-02-20 19:00:46.666239,offline,REF5454
T457,P1472,W105,S219,OUT,84,38682.85,3249359.4,2025-06-21 05:17:31.435837,internal,REF5913
T458,P1448,W100,S213,IN,19,6370.39,121037.41,2025-05-17 18:39:39.071612,offline,REF1552
T459,P1446,W100,S200,IN,52,9689.94,503876.88,2026-03-04 12:32:46.479372,offline,REF7534
T460,P1394,W105,S215,TRANSFER,54,7666.51,413991.54000000004,2026-01-13 22:54:21.306567,offline,REF2048
T461,P1144,W102,S217,INVALID,4,45588.88,182355.52,2025-11-03 05:40:09.095498,offline,REF6795
T462,P1363,W107,S202,OUT,40,31132.99,1245319.6,2026-04-16 14:17:37.166469,online,REF6121
T463,P1229,W105,S210,RETURN,69,31011.36,2139783.84,2025-12-20 05:16:31.722184,offline,REF2603
T464,P1097,W103,S202,TRANSFER,3,41131.55,123394.65000000001,2025-05-03 17:12:34.331131,offline,REF1863
T465,P1335,W108,,INVALID,76,14003.44,1064261.44,2025-10-03 00:29:11.530971,internal,REF4899
T466,P1450,W107,,TRANSFER,2,3399.3,6798.6,2026-03-03 10:17:28.772027,online,REF3162
T467,P1339,W101,S215,RETURN,27,8611.2,232502.40000000002,2025-10-05 14:26:07.862099,internal,REF8019
T468,P1391,W106,S202,OUT,41,16546.34,678399.9400000001,2025-05-18 00:54:24.959822,internal,REF3224
T469,P1132,W108,,OUT,43,39910.41,1716147.6300000001,2026-02-04 02:18:58.140358,offline,REF3459
T470,P1414,W105,S203,IN,94,33560.89,3154723.66,2026-04-02 03:40:52.544788,offline,REF5629
T471,P1318,W105,S211,INVALID,51,23962.21,1222072.71,2025-06-27 01:15:58.267564,offline,REF1432
T472,P1325,W108,S219,OUT,42,44092.89,1851901.38,2025-08-01 09:17:02.766927,online,REF7105
T473,P1073,W108,S218,RETURN,64,202.87,12983.68,2025-05-05 00:23:25.052914,online,REF9960
T474,P1311,W109,S208,IN,27,16591.45,447969.15,2025-10-08 07:40:56.164682,internal,REF4843
T475,P1418,W109,S202,IN,23,2501.31,57530.13,2025-11-27 03:34:17.010833,internal,REF3212
T476,P1473,W101,,TRANSFER,27,32661.19,881852.13,2025-10-14 15:08:28.943055,offline,REF1114
T477,P1433,W109,S201,RETURN,75,33397.75,2504831.25,2025-06-28 21:24:28.948574,online,REF9036
T478,P1271,W100,,IN,35,9306.84,325739.4,2026-01-05 04:33:05.088722,internal,REF6339
T479,P1287,W105,S200,TRANSFER,84,4408.55,370318.2,2025-07-18 11:58:16.637394,internal,REF3721
T480,P1306,W106,S206,OUT,94,17910.58,1683594.5200000003,2026-03-02 08:55:01.885066,internal,REF1852
T481,P1071,W107,S217,IN,2,36882.99,73765.98,2025-07-03 16:28:14.800714,offline,REF6215
T482,P1059,W109,S203,IN,88,15331.88,1349205.44,2025-12-01 06:21:22.933352,online,REF9475
