product_id,product_name,category,brand,cost_price,selling_price,currency,supplier_id,product_status,launch_date,expiry_date,weight,dimensions,reorder_level,last_updated
P1189,Dinner,Grocery>Dairy>Milk,Dell,47910.86,26770.96,INR,S206,inactive,2024-12-30,2027-02-10,4.37,38x36x2,149,2025-10-16
P1190,Contain,Clothing>Men>Topwear,Nike,18382.52,36784.96,INR,S203,inactive,2023-12-05,,4.12,36x21x6,96,2025-05-04
P1191,Newspaper,Grocery>Dairy>Milk,Boat,20246.26,26942.47,INR,S202,active,2024-06-25,,2.92,7x31x10,14,2025-05-08
P1192,Rise,Grocery>Dairy>Milk,,22372.04,8809.04,INR,S208,active,2023-10-21,2026-12-16,4.84,28x34x2,137,2026-01-02
P1193,Alone,Clothing>Men>Topwear,Boat,30794.22,35485.51,INR,S205,inactive,2024-05-02,2027-04-08,2.09,33x39x8,88,2025-07-20
P1194,Financial,Clothing>Men>Topwear,Boat,7966.6,23403.59,INR,S204,inactive,2024-06-12,2027-01-14,3.88,16x27x8,68,2025-09-18
P1195,Field,Clothing>Men>Topwear,Boat,4541.63,23944.7,INR,S206,active,2024-05-20,,4.53,18x17x8,12,2025-09-06
P1196,Voice,Grocery>Dairy>Milk,Dell,6014.1,43067.31,INR,S202,active,2023-12-31,,4.35,34x10x9,189,2025-12-03
P1197,Total,Clothing>Men>Topwear,Dell,30375.88,53166.17,INR,S208,active,2023-04-24,,1.18,31x28x10,125,2025-09-13
P1198,Fall,Clothing>Men>Topwear,Dell,43633.08,39584.95,INR,S207,discontinued,2025-03-14,,4.06,21x7x6,179,2026-02-07
P1199,Somebody,Clothing>Men>Topwear,,3253.07,24597.48,INR,S209,active,2024-02-01,2026-10-04,0.78,45x11x2,128,2026-01-14
P1200,Determine,Clothing>Men>Topwear,Nike,30404.7,59665.54,INR,S208,active,2023-07-30,,4.55,31x42x1,57,2026-01-24
P1201,Officer,Clothing>Men>Topwear,Nike,19036.86,55964.62,INR,S207,inactive,2023-12-09,2026-10-04,4.81,42x27x6,63,2025-04-19
P1202,Serve,Electronics>Mobile>Accessories,Boat,23056.27,66374.3,INR,S201,discontinued,2023-11-12,,2.98,7x38x3,136,2025-06-10
P1203,Individual,Clothing>Men>Topwear,Dell,33096.94,2680.65,INR,S205,active,2024-04-28,,4.61,19x19x3,93,2025-11-04
P1204,Keep,Clothing>Men>Topwear,,25494.9,5844.96,INR,S201,inactive,2025-01-03,,1.06,28x28x8,86,2025-08-22
P1205,Help,Grocery>Dairy>Milk,,6778.51,61820.67,INR,S203,discontinued,2023-10-27,,3.63,6x33x1,49,2025-12-18
P1206,Movement,Clothing>Men>Topwear,,4069.75,67737.23,INR,S202,inactive,2025-02-02,,1.29,46x16x7,71,2025-06-16
P1207,Key,Clothing>Men>Topwear,Dell,10699.79,32169.05,INR,S206,discontinued,2024-03-08,,3.28,29x28x3,88,2026-03-24
P1208,Language,Clothing>Men>Topwear,,37901.38,54555.41,INR,S208,active,2024-12-18,,0.31,14x42x10,73,2025-04-20
P1209,Anything,Grocery>Dairy>Milk,Boat,4875.57,46038.91,INR,S205,discontinued,2024-10-12,,3.83,34x28x1,144,2025-05-18
P1210,Cup,Clothing>Men>Topwear,Boat,42537.13,11510.95,INR,S207,inactive,2023-12-03,,0.27,13x12x6,88,2025-07-14
P1211,Food,Grocery>Dairy>Milk,,19302.14,42632.22,INR,S207,discontinued,2024-12-13,,0.66,37x11x5,104,2025-05-15
P1212,Friend,Clothing>Men>Topwear,,2313.25,36299.22,INR,S202,active,2024-01-08,,2.19,14x50x2,68,2026-01-26
P1213,Affect,Clothing>Men>Topwear,Boat,36099.57,11804.19,INR,S209,inactive,2023-08-10,,3.96,31x8x7,116,2025-05-04
P1214,Fund,Electronics>Mobile>Accessories,,19499.0,58985.12,INR,S210,active,2025-03-13,,2.05,26x24x4,184,2025-12-08
P1215,Audience,Electronics>Mobile>Accessories,Boat,43487.03,2851.14,INR,S205,active,2024-04-16,,3.57,6x16x1,147,2025-11-20
P1216,Play,Electronics>Mobile>Accessories,,33636.98,2279.07,INR,S210,active,2023-05-10,2027-01-10,1.33,32x34x7,115,2025-06-22
P1217,Policy,Electronics>Mobile>Accessories,Nike,12037.66,51288.93,INR,S202,inactive,2025-02-16,,4.84,45x27x5,19,2025-08-01
P1218,Could,Clothing>Men>Topwear,Nike,4414.24,64675.73,INR,S210,discontinued,2024-01-18,,4.15,41x8x9,120,2025-12-10
P1219,Soldier,Electronics>Mobile>Accessories,Dell,27732.25,53025.75,INR,S201,discontinued,2025-03-26,,3.82,32x7x5,174,2025-10-27
P1220,Send,Clothing>Men>Topwear,Boat,25684.3,68272.65,INR,S202,active,2023-05-05,,4.58,26x39x8,95,2025-06-29
P1221,Go,Electronics>Mobile>Accessories,Nike,19377.23,23227.33,INR,S205,inactive,2024-04-29,,1.92,8x28x5,112,2025-09-18
P1222,Occur,Electronics>Mobile>Accessories,,17711.51,63388.49,INR,S207,active,2023-08-07,,3.9,39x14x8,162,2025-10-26
P1223,To,Clothing>Men>Topwear,,20418.27,21938.17,INR,S209,inactive,2023-05-20,,3.25,38x17x4,30,2026-04-06
P1224,City,Grocery>Dairy>Milk,,6162.62,57341.53,INR,S208,discontinued,2025-03-19,2026-11-08,2.91,43x15x9,199,2025-04-25
P1225,Bad,Electronics>Mobile>Accessories,Nike,29639.83,44446.6,INR,S204,discontinued,2023-07-23,,4.81,9x42x4,98,2026-01-26
P1226,Away,Clothing>Men>Topwear,,33909.68,16880.51,INR,S207,active,2023-09-27,,4.55,28x28x1,64,2026-02-25
P1227,Them,Electronics>Mobile>Accessories,,47789.64,37759.19,INR,S201,active,2023-06-18,,2.81,30x31x3,60,2025-08-10
P1228,All,Grocery>Dairy>Milk,Nike,10877.46,43002.35,INR,S203,discontinued,2023-04-17,2027-02-01,4.8,45x49x3,100,2025-07-13
P1229,Song,Grocery>Dairy>Milk,,19089.66,64832.35,INR,S201,active,2023-07-12,,1.01,6x8x9,199,2026-04-04
P1230,Price,Clothing>Men>Topwear,Dell,48622.21,48607.78,INR,S201,active,2024-12-05,2026-06-18,1.63,39x28x9,50,2025-07-09
P1231,Course,Clothing>Men>Topwear,,38835.51,57671.51,INR,S204,inactive,2024-08-26,,3.06,50x11x2,45,2025-08-07
P1232,Major,Clothing>Men>Topwear,Nike,32246.42,48747.97,INR,S205,discontinued,2023-10-11,,3.5,12x12x2,168,2025-06-23
P1233,Deal,Electronics>Mobile>Accessories,Dell,46436.59,1172.69,INR,S210,discontinued,2024-01-27,,2.2,8x6x7,11,2025-09-16
P1234,That,Electronics>Mobile>Accessories,Nike,23592.12,3840.96,INR,S206,active,2024-03-11,,1.2,31x39x8,96,2026-03-15
P1235,Wonder,Clothing>Men>Topwear,Nike,23882.17,28368.1,INR,S201,active,2023-12-28,,3.29,13x22x1,69,2025-10-26
P1236,Source,Grocery>Dairy>Milk,,10301.16,45341.76,INR,S210,active,2024-08-20,,4.61,27x5x5,110,2025-05-31
P1237,It,Clothing>Men>Topwear,Dell,43297.05,4746.18,INR,S202,inactive,2023-09-14,,1.42,49x39x3,124,2026-03-19
P1238,Whether,Grocery>Dairy>Milk,Nike,14182.28,62485.64,INR,S202,active,2024-08-31,,2.62,43x43x7,15,2025-05-15
P1239,North,Clothing>Men>Topwear,,8774.92,48880.56,INR,S206,inactive,2023-09-22,,4.65,13x26x6,137,2025-10-27
P1240,Blue,Clothing>Men>Topwear,Nike,10479.62,55065.04,INR,S205,active,2025-03-19,2026-06-24,1.53,41x15x9,148,2025-07-15
P1241,Table,Grocery>Dairy>Milk,,3831.87,67940.22,INR,S207,active,2025-02-06,2026-06-22,2.14,50x6x5,61,2025-08-10
P1242,Key,Electronics>Mobile>Accessories,Boat,35190.06,55729.76,INR,S201,active,2025-01-17,,0.69,9x44x2,17,2026-04-01
P1243,Research,Clothing>Men>Topwear,,29752.78,60361.7,INR,S201,inactive,2024-10-11,,1.69,10x43x9,171,2026-01-19
P1244,Reduce,Clothing>Men>Topwear,Nike,665.45,51618.11,INR,S206,discontinued,2024-01-08,,2.72,10x31x5,156,2026-03-27
P1245,Final,Clothing>Men>Topwear,Nike,10652.92,4336.26,INR,S207,discontinued,2023-09-15,,4.21,38x18x3,90,2025-12-10
P1246,South,Clothing>Men>Topwear,Dell,6384.44,1746.49,INR,S209,active,2024-06-23,,3.45,5x41x8,41,2025-06-14
P1247,Read,Electronics>Mobile>Accessories,,27600.28,50167.14,INR,S209,inactive,2023-11-08,2026-04-28,4.81,40x5x3,112,2025-07-23
P1248,Ready,Clothing>Men>Topwear,Dell,42424.4,29365.84,INR,S207,discontinued,2024-08-23,,1.37,18x50x8,26,2025-11-25
P1249,Investment,Electronics>Mobile>Accessories,,35556.3,884.02,INR,S205,active,2025-02-18,,0.64,11x9x4,197,2025-08-18
P1250,Customer,Clothing>Men>Topwear,Dell,49345.36,14174.51,INR,S207,active,2024-10-14,2026-05-05,3.68,7x33x4,34,2026-04-03
P1251,Left,Electronics>Mobile>Accessories,Boat,40265.15,34914.18,INR,S208,inactive,2023-11-06,,0.74,20x6x1,120,2025-08-06
P1252,Through,Clothing>Men>Topwear,Nike,33369.97,20255.02,INR,S207,discontinued,2023-05-02,,2.65,42x42x9,158,2025-06-23
P1253,Star,Electronics>Mobile>Accessories,Dell,20062.0,64935.64,INR,S203,discontinued,2023-11-01,,2.27,47x36x7,135,2025-10-10
P1254,Southern,Electronics>Mobile>Accessories,Nike,4221.85,23160.59,INR,S204,active,2023-10-27,,4.36,5x29x10,94,2025-07-18
P1255,Well,Grocery>Dairy>Milk,Dell,47525.29,23169.28,INR,S203,discontinued,2025-02-12,2026-11-14,0.31,14x40x3,32,2026-02-01
P1256,Some,Grocery>Dairy>Milk,,10191.19,69125.09,INR,S209,active,2024-02-08,,2.58,44x16x7,109,2025-10-16
P1257,Still,Grocery>Dairy>Milk,Boat,43179.35,54175.94,INR,S206,discontinued,2025-02-10,,3.79,46x34x2,28,2025-10-20
P1258,Media,Clothing>Men>Topwear,,30329.09,9558.12,INR,S201,inactive,2024-08-27,2026-10-08,2.32,47x37x2,53,2025-07-16
P1259,World,Grocery>Dairy>Milk,Nike,2429.77,45283.77,INR,S209,discontinued,2023-09-16,,0.44,40x40x7,34,2026-03-05
P1260,Thought,Clothing>Men>Topwear,,43564.19,1623.18,INR,S207,inactive,2023-12-11,,3.21,9x48x10,92,2025-09-29
P1261,Measure,Electronics>Mobile>Accessories,,15436.01,66492.21,INR,S206,discontinued,2024-02-12,,4.42,28x36x1,193,2026-01-14
P1262,Same,Grocery>Dairy>Milk,Boat,39195.95,32724.15,INR,S209,inactive,2024-03-13,,1.09,24x35x9,55,2025-06-01
P1263,Most,Electronics>Mobile>Accessories,,19941.76,68790.46,INR,S206,discontinued,2023-07-19,,2.72,45x30x7,170,2025-10-25
P1264,Positive,Grocery>Dairy>Milk,Boat,43216.17,69751.78,INR,S201,inactive,2024-08-20,,0.8,18x42x2,111,2025-11-27
P1265,Tell,Electronics>Mobile>Accessories,Nike,3898.97,28171.48,INR,S208,active,2024-12-22,,3.88,42x7x2,158,2025-07-07
P1266,Cold,Grocery>Dairy>Milk,Boat,10115.97,36313.28,INR,S206,active,2024-04-19,2026-09-11,4.09,11x47x6,58,2025-10-14
P1267,Our,Electronics>Mobile>Accessories,Dell,35575.55,54437.11,INR,S209,discontinued,2023-08-14,2026-05-09,4.44,25x12x2,25,2026-01-26
P1268,Development,Grocery>Dairy>Milk,,40178.69,41409.48,INR,S207,discontinued,2024-04-03,,3.08,27x19x5,56,2026-02-16
P1269,Five,Electronics>Mobile>Accessories,Nike,42953.27,20636.93,INR,S206,inactive,2023-10-30,2027-03-08,0.87,19x15x7,135,2025-07-31
P1270,Admit,Grocery>Dairy>Milk,Nike,43309.5,47527.27,INR,S206,active,2024-07-09,,1.15,40x9x1,87,2025-05-08
P1271,Major,Electronics>Mobile>Accessories,Boat,32602.69,14924.47,INR,S205,discontinued,2025-03-05,,2.86,21x27x9,49,2025-11-26
P1272,Federal,Electronics>Mobile>Accessories,Boat,27896.77,10916.4,INR,S208,discontinued,2023-07-19,2026-07-17,0.96,30x40x10,118,2025-06-02
P1273,Enjoy,Grocery>Dairy>Milk,Nike,34002.57,26426.21,INR,S201,discontinued,2024-12-23,,3.75,41x41x8,146,2025-06-21
P1274,Tree,Electronics>Mobile>Accessories,,21412.39,60315.1,INR,S203,discontinued,2024-03-26,,3.55,32x10x7,62,2025-06-18
P1275,Science,Grocery>Dairy>Milk,Nike,31834.31,68787.57,INR,S206,active,2024-11-28,,0.77,24x34x9,187,2025-06-25
P1276,Customer,Clothing>Men>Topwear,Dell,24789.55,53216.32,INR,S207,inactive,2023-05-31,2026-09-15,2.58,10x42x1,93,2026-04-16
P1277,Term,Grocery>Dairy>Milk,,12942.23,24242.83,INR,S209,inactive,2024-04-07,2027-02-12,2.84,33x29x1,145,2026-02-06
P1278,Fear,Clothing>Men>Topwear,Dell,24854.41,23808.43,INR,S206,active,2025-03-05,2027-01-05,3.34,46x42x1,102,2025-09-22
P1279,Address,Electronics>Mobile>Accessories,Dell,29553.03,24983.17,INR,S205,active,2023-05-22,,3.88,31x11x7,190,2025-08-01
P1280,Event,Electronics>Mobile>Accessories,Nike,20263.2,53486.94,INR,S204,inactive,2023-09-25,,4.05,30x25x6,10,2025-04-23
P1281,Machine,Clothing>Men>Topwear,Boat,15234.82,57082.58,INR,S207,discontinued,2023-07-12,,3.75,20x29x1,84,2025-11-25
P1282,Give,Clothing>Men>Topwear,Dell,5450.71,64383.3,INR,S205,active,2024-05-31,,1.27,16x32x2,71,2025-07-20
P1283,Dream,Electronics>Mobile>Accessories,Nike,39139.13,11261.51,INR,S208,active,2024-12-31,,3.23,26x22x9,125,2025-09-12
P1284,Certainly,Clothing>Men>Topwear,,23178.56,12020.98,INR,S209,active,2025-04-11,,0.85,29x27x9,78,2025-08-26
P1285,Last,Grocery>Dairy>Milk,Dell,451.46,64353.4,INR,S207,active,2023-12-03,2026-11-06,2.98,5x39x2,184,2026-02-07
P1286,Describe,Grocery>Dairy>Milk,Boat,41150.49,68713.92,INR,S205,discontinued,2023-09-20,,1.46,7x50x1,50,2025-08-15
P1287,Pass,Grocery>Dairy>Milk,Nike,26719.14,62666.98,INR,S210,inactive,2025-01-08,,4.6,49x44x2,53,2025-07-03
P1288,Up,Clothing>Men>Topwear,Dell,13606.77,56390.75,INR,S202,inactive,2024-02-25,,1.1,6x33x6,82,2025-09-29
P1289,Dinner,Electronics>Mobile>Accessories,Dell,980.89,66918.23,INR,S203,active,2023-10-16,,3.83,47x39x1,165,2025-11-13
P1290,Almost,Electronics>Mobile>Accessories,,47852.15,23456.9,INR,S205,discontinued,2024-04-10,2026-09-06,1.19,39x11x10,22,2025-05-17
P1291,Season,Electronics>Mobile>Accessories,Boat,13824.95,56411.13,INR,S206,active,2024-07-09,2027-02-02,4.29,20x28x7,42,2025-04-28
P1292,Action,Electronics>Mobile>Accessories,Nike,38789.59,7689.27,INR,S205,inactive,2024-12-05,,2.93,48x34x5,78,2025-10-13
P1293,Whom,Electronics>Mobile>Accessories,Nike,26703.79,55312.06,INR,S210,discontinued,2025-02-09,,4.25,32x28x1,74,2025-12-05
P1294,Serve,Electronics>Mobile>Accessories,Boat,42073.57,61862.17,INR,S210,inactive,2023-04-21,2026-05-29,2.24,41x8x3,181,2025-08-18
P1295,Set,Clothing>Men>Topwear,,5966.47,26577.79,INR,S206,discontinued,2024-08-08,,2.9,49x23x8,45,2025-05-17
P1296,Skin,Electronics>Mobile>Accessories,Boat,48755.09,10407.31,INR,S201,discontinued,2024-04-29,,0.65,45x41x10,172,2025-07-29
P1297,Ground,Grocery>Dairy>Milk,Boat,49552.47,69797.95,INR,S203,inactive,2024-05-05,2026-04-23,1.42,9x5x10,105,2025-07-19
P1298,Against,Clothing>Men>Topwear,,10226.52,27470.3,INR,S201,inactive,2024-01-03,,2.25,8x50x6,100,2026-01-14
P1299,School,Clothing>Men>Topwear,Dell,43173.72,55789.9,INR,S205,inactive,2023-12-13,,2.78,29x12x5,191,2025-10-12
P1300,Child,Grocery>Dairy>Milk,,29590.77,65052.56,INR,S203,inactive,2024-01-06,,3.69,41x46x1,122,2026-01-21
P1301,Girl,Clothing>Men>Topwear,Boat,41881.61,22024.39,INR,S205,inactive,2024-05-13,,2.75,46x5x6,114,2025-05-20
P1302,Social,Clothing>Men>Topwear,Nike,30107.88,58542.76,INR,S203,active,2023-08-21,,1.45,37x14x8,191,2026-02-19
P1303,Dog,Grocery>Dairy>Milk,Boat,8693.4,25724.16,INR,S201,inactive,2025-02-13,,0.72,33x6x6,177,2025-06-16
P1304,Brother,Grocery>Dairy>Milk,,23244.5,22848.45,INR,S209,active,2024-08-29,,4.86,17x33x2,29,2025-04-24
P1305,White,Electronics>Mobile>Accessories,,43105.9,22315.72,INR,S207,inactive,2025-03-19,2026-10-03,1.65,15x40x1,53,2026-01-07
P1306,Condition,Electronics>Mobile>Accessories,Dell,44458.98,39034.26,INR,S206,inactive,2023-06-22,,2.42,27x48x10,49,2025-11-05
P1307,Out,Electronics>Mobile>Accessories,Boat,42072.01,65827.41,INR,S201,discontinued,2025-02-04,,3.74,40x20x8,170,2025-08-22
P1308,Former,Clothing>Men>Topwear,,36195.38,24981.37,INR,S205,inactive,2024-11-26,,4.96,37x18x9,184,2025-10-12
P1309,Bag,Grocery>Dairy>Milk,Nike,43431.82,28960.76,INR,S205,active,2023-04-23,,3.61,30x34x6,48,2026-01-31
P1310,Law,Electronics>Mobile>Accessories,,47612.69,69833.65,INR,S204,inactive,2024-03-06,,2.06,20x31x6,200,2025-07-24
P1311,Many,Grocery>Dairy>Milk,Nike,28984.84,21996.58,INR,S205,discontinued,2023-08-02,2027-03-16,2.16,31x41x6,73,2025-06-08
P1312,Color,Electronics>Mobile>Accessories,Dell,20850.96,28408.21,INR,S206,active,2023-10-25,,2.4,17x21x1,157,2025-09-18
P1313,Whether,Electronics>Mobile>Accessories,Dell,40164.36,46572.62,INR,S209,active,2024-07-13,2026-10-24,4.31,47x10x10,51,2025-05-28
P1314,Well,Electronics>Mobile>Accessories,Nike,4598.53,38719.56,INR,S206,discontinued,2025-04-07,2027-03-26,1.25,23x11x7,77,2025-05-10
P1315,So,Clothing>Men>Topwear,Boat,40186.43,56225.1,INR,S208,inactive,2024-12-23,,2.31,28x29x3,49,2025-05-09
P1316,Notice,Grocery>Dairy>Milk,Boat,8440.23,31679.95,INR,S201,discontinued,2023-07-04,,4.56,38x28x8,123,2026-02-09
P1317,Bank,Clothing>Men>Topwear,Nike,45299.73,11770.36,INR,S210,discontinued,2024-12-05,,2.82,24x22x5,27,2025-08-04
P1318,Family,Electronics>Mobile>Accessories,Dell,22521.0,15148.03,INR,S207,discontinued,2023-08-13,2026-05-16,1.55,49x39x7,101,2025-05-26
P1319,Cold,Clothing>Men>Topwear,Boat,35937.99,47955.54,INR,S203,active,2023-06-25,,3.73,40x24x2,149,2025-09-18
P1320,Federal,Electronics>Mobile>Accessories,Boat,45539.12,33458.24,INR,S201,discontinued,2023-10-11,,4.38,38x17x4,110,2026-01-16
P1321,Director,Electronics>Mobile>Accessories,Nike,18374.18,35406.48,INR,S209,active,2025-04-05,,3.61,49x41x6,126,2025-07-14
P1322,And,Grocery>Dairy>Milk,Nike,33342.97,63164.87,INR,S209,active,2024-02-25,,1.8,31x20x1,15,2025-12-17
P1323,Artist,Electronics>Mobile>Accessories,Boat,34773.9,40646.0,INR,S203,active,2023-07-08,,1.17,22x5x8,185,2026-01-09
P1324,Discuss,Grocery>Dairy>Milk,Boat,24699.05,52926.92,INR,S202,discontinued,2023-11-30,,4.05,19x49x10,165,2025-10-04
P1325,Couple,Clothing>Men>Topwear,Dell,34419.42,14817.71,INR,S209,discontinued,2024-06-27,,3.64,5x37x6,10,2025-10-07
P1326,International,Electronics>Mobile>Accessories,Nike,4211.05,44121.2,INR,S204,discontinued,2023-12-14,,4.22,38x11x1,129,2025-09-06
P1327,Himself,Electronics>Mobile>Accessories,Nike,26259.53,67021.9,INR,S202,inactive,2024-10-29,,2.22,17x35x6,146,2025-05-28
P1328,People,Electronics>Mobile>Accessories,Dell,37722.29,59210.21,INR,S205,active,2025-01-10,2026-08-12,4.35,30x22x7,86,2026-02-25
P1329,End,Grocery>Dairy>Milk,Nike,19922.58,31961.9,INR,S206,discontinued,2024-04-14,,3.8,13x11x7,162,2025-12-09
P1330,Collection,Clothing>Men>Topwear,Nike,4685.91,39254.75,INR,S209,active,2024-05-01,2026-06-08,2.76,30x26x10,22,2025-04-16
P1331,Skin,Grocery>Dairy>Milk,Boat,18799.35,35372.79,INR,S202,active,2024-02-20,,1.4,5x24x5,130,2026-01-30
P1332,Western,Grocery>Dairy>Milk,,19057.21,41676.03,INR,S205,discontinued,2024-02-27,,3.46,46x13x10,151,2025-05-08
P1333,Rate,Grocery>Dairy>Milk,Dell,10782.85,40420.7,INR,S203,inactive,2023-08-20,,1.61,10x20x3,91,2026-04-03
P1334,Everyone,Grocery>Dairy>Milk,Dell,24767.87,14454.45,INR,S203,inactive,2023-04-21,,2.32,17x18x10,194,2025-08-14
P1335,And,Clothing>Men>Topwear,Boat,13538.07,40014.3,INR,S208,discontinued,2024-11-22,,1.47,34x16x5,124,2025-11-14
P1336,Hotel,Grocery>Dairy>Milk,Boat,2548.79,34368.81,INR,S206,active,2025-03-24,2026-08-02,0.81,39x34x2,149,2026-03-23
P1337,Strong,Grocery>Dairy>Milk,Nike,35846.68,67349.09,INR,S208,inactive,2024-10-29,,4.87,17x23x3,159,2026-03-13
P1338,Toward,Electronics>Mobile>Accessories,Boat,41254.88,18262.9,INR,S209,discontinued,2023-10-03,,2.0,35x40x7,120,2025-09-17
P1339,Back,Grocery>Dairy>Milk,Nike,42540.98,69174.4,INR,S202,active,2024-04-23,,4.68,40x30x5,86,2025-06-06
P1340,Girl,Electronics>Mobile>Accessories,Nike,14178.22,30745.52,INR,S204,inactive,2024-05-24,2026-08-23,2.81,32x15x5,178,2026-02-21
P1341,Federal,Clothing>Men>Topwear,Dell,33001.36,55913.31,INR,S201,discontinued,2025-03-26,,1.21,30x26x10,101,2025-12-05
P1342,Home,Electronics>Mobile>Accessories,Boat,34240.8,49176.62,INR,S202,discontinued,2024-05-04,,1.75,39x38x6,111,2026-03-03
P1343,Activity,Grocery>Dairy>Milk,Nike,9324.24,57572.06,INR,S201,inactive,2024-11-30,,2.66,25x44x10,36,2025-12-10
P1344,Through,Electronics>Mobile>Accessories,,13189.54,64686.09,INR,S202,inactive,2023-04-17,,1.98,11x20x7,151,2025-12-10
P1345,Class,Clothing>Men>Topwear,Boat,48636.37,5981.77,INR,S207,discontinued,2023-07-25,,1.37,48x32x8,102,2025-06-20
P1346,Keep,Grocery>Dairy>Milk,Boat,10893.39,27713.54,INR,S201,active,2024-07-06,,4.22,31x14x8,15,2026-02-18
P1347,Skin,Electronics>Mobile>Accessories,Dell,39196.56,8387.46,INR,S202,active,2025-02-27,2026-06-12,0.8,7x22x2,164,2026-02-06
P1348,Gun,Grocery>Dairy>Milk,Boat,20606.25,16403.05,INR,S210,discontinued,2024-11-09,2027-04-16,4.68,18x24x2,134,2025-04-16
P1349,Various,Electronics>Mobile>Accessories,Nike,4220.42,38326.63,INR,S208,discontinued,2024-01-18,2026-06-19,2.63,49x33x10,114,2025-10-10
P1350,Country,Grocery>Dairy>Milk,Boat,44073.7,31249.99,INR,S202,active,2024-02-04,2026-10-17,0.61,17x46x2,83,2025-09-09
P1351,Term,Clothing>Men>Topwear,Nike,39458.08,63124.9,INR,S209,active,2025-03-31,,4.91,8x9x10,159,2025-09-19
P1352,Defense,Clothing>Men>Topwear,,46501.27,28029.89,INR,S202,discontinued,2023-11-17,,1.98,8x32x10,58,2025-08-01
P1353,Simple,Grocery>Dairy>Milk,Boat,8937.14,31393.63,INR,S205,active,2023-09-03,,4.54,28x22x1,35,2026-02-11
P1354,Find,Electronics>Mobile>Accessories,,36245.77,25392.94,INR,S204,discontinued,2023-04-29,,4.18,18x24x3,84,2025-05-25
P1355,Pull,Grocery>Dairy>Milk,Nike,7922.34,2198.43,INR,S205,discontinued,2023-09-15,2026-12-15,1.89,44x39x4,30,2025-10-06
P1356,Say,Electronics>Mobile>Accessories,Boat,44723.37,42866.24,INR,S210,inactive,2023-10-24,,0.76,6x5x10,62,2025-05-22
P1357,Woman,Clothing>Men>Topwear,Boat,26319.3,11936.3,INR,S202,discontinued,2024-02-22,,4.25,38x28x8,48,2025-04-22
P1358,List,Grocery>Dairy>Milk,Nike,36820.97,33205.66,INR,S209,inactive,2023-10-28,,1.96,36x48x5,109,2026-01-23
P1359,Past,Clothing>Men>Topwear,Dell,20131.03,62453.29,INR,S201,discontinued,2024-04-01,,1.27,10x38x4,162,2025-08-12
P1360,Similar,Electronics>Mobile>Accessories,,8393.03,31243.41,INR,S208,discontinued,2024-04-13,,1.06,29x41x5,179,2026-02-02
P1361,Wall,Grocery>Dairy>Milk,Boat,16927.5,7439.49,INR,S207,inactive,2024-05-05,2026-07-03,1.2,40x26x4,198,2025-10-23
P1362,Drive,Grocery>Dairy>Milk,Dell,4474.01,11267.84,INR,S203,discontinued,2023-12-25,2026-08-16,1.04,20x25x5,165,2025-11-24
P1363,Within,Clothing>Men>Topwear,,49167.38,12038.31,INR,S203,active,2024-03-21,2026-11-11,2.58,28x29x4,98,2026-02-11
P1364,Owner,Electronics>Mobile>Accessories,Nike,16787.4,42694.94,INR,S209,discontinued,2024-03-29,2027-02-17,4.64,47x26x8,193,2025-07-27
P1365,Low,Electronics>Mobile>Accessories,Nike,44870.66,18877.49,INR,S204,active,2024-05-21,,0.37,21x12x8,123,2026-01-15
P1366,Gun,Clothing>Men>Topwear,,48007.93,64505.28,INR,S207,discontinued,2023-05-14,2026-07-09,4.91,42x20x9,142,2025-07-18
P1367,Film,Electronics>Mobile>Accessories,Nike,22971.9,60860.63,INR,S206,discontinued,2023-09-28,2027-02-19,2.9,5x5x8,166,2025-07-26
P1368,Service,Clothing>Men>Topwear,Nike,24175.9,57953.55,INR,S208,discontinued,2024-12-08,2027-01-02,4.6,19x43x10,170,2026-03-26
P1369,Never,Electronics>Mobile>Accessories,Dell,29684.56,33162.55,INR,S210,discontinued,2024-11-14,2026-12-14,2.35,16x35x10,196,2025-06-11
P1370,Just,Electronics>Mobile>Accessories,,49046.29,19814.72,INR,S202,inactive,2024-07-31,,4.84,24x27x3,147,2025-12-29
P1371,Around,Clothing>Men>Topwear,,9128.13,57086.09,INR,S201,inactive,2024-04-23,,3.64,50x45x7,124,2025-12-08
P1372,Home,Electronics>Mobile>Accessories,Boat,35696.91,3330.27,INR,S203,inactive,2023-08-31,,4.35,37x50x6,44,2025-04-27
P1373,Soldier,Electronics>Mobile>Accessories,Dell,17042.35,56844.11,INR,S209,discontinued,2025-03-14,,1.56,37x34x10,53,2025-06-24
P1374,Hand,Clothing>Men>Topwear,Boat,30830.86,49897.82,INR,S201,inactive,2024-09-03,,0.63,42x11x7,105,2025-05-09
P1375,Contain,Electronics>Mobile>Accessories,Boat,370.43,16817.33,INR,S209,active,2024-02-17,2026-04-26,3.14,26x30x8,47,2025-05-26
P1376,Rate,Clothing>Men>Topwear,Nike,31457.68,1121.44,INR,S209,discontinued,2024-09-15,,0.43,46x41x1,140,2025-06-07
P1377,Method,Electronics>Mobile>Accessories,Nike,14678.51,9736.84,INR,S202,discontinued,2025-02-10,,4.86,21x32x7,68,2025-11-26
